proteinId	go_term_id	go_term_type	go_name	go_acc
2159784	2540	molecular_function	chitin synthase activity	GO:0004100
2159895	5939	molecular_function	zinc ion binding	GO:0008270
2159895	3827	cellular_component	intracellular	GO:0005622
2159895	2175	molecular_function	nucleic acid binding	GO:0003676
2159911	10079	molecular_function	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	GO:0016884
2159921	10079	molecular_function	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	GO:0016884
2159921	2483	molecular_function	amidase activity	GO:0004040
2159954	5939	molecular_function	zinc ion binding	GO:0008270
2159954	2175	molecular_function	nucleic acid binding	GO:0003676
2159954	3727	molecular_function	protein binding	GO:0005515
2159960	5939	molecular_function	zinc ion binding	GO:0008270
2159960	2175	molecular_function	nucleic acid binding	GO:0003676
2159962	4561	biological_process	tRNA aminoacylation for protein translation	GO:0006418
2159962	4556	biological_process	translation	GO:0006412
2159962	3930	cellular_component	cytoplasm	GO:0005737
2159962	3736	molecular_function	ATP binding	GO:0005524
2159962	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2159962	162	molecular_function	nucleotide binding	GO:0000166
2159962	4577	biological_process	seryl-tRNA aminoacylation	GO:0006434
2159962	3188	molecular_function	serine-tRNA ligase activity	GO:0004828
2159981	4561	biological_process	tRNA aminoacylation for protein translation	GO:0006418
2159981	4556	biological_process	translation	GO:0006412
2159981	3930	cellular_component	cytoplasm	GO:0005737
2159981	3736	molecular_function	ATP binding	GO:0005524
2159981	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2159981	162	molecular_function	nucleotide binding	GO:0000166
2159981	4578	biological_process	threonyl-tRNA aminoacylation	GO:0006435
2159981	3189	molecular_function	threonine-tRNA ligase activity	GO:0004829
2159981	18535	biological_process	tRNA aminoacylation	GO:0043039
2159981	10071	molecular_function	ligase activity, forming aminoacyl-tRNA and related compounds	GO:0016876
2159984	5939	molecular_function	zinc ion binding	GO:0008270
2159984	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2159984	3838	cellular_component	nucleus	GO:0005634
2159984	2196	molecular_function	transcription factor activity	GO:0003700
2159984	4499	biological_process	transcription	GO:0006350
2159984	2176	molecular_function	DNA binding	GO:0003677
2159994	9320	cellular_component	membrane	GO:0016020
2160016	15147	biological_process	regulation of ARF GTPase activity	GO:0032312
2160016	5939	molecular_function	zinc ion binding	GO:0008270
2160016	5746	molecular_function	ARF GTPase activator activity	GO:0008060
2160043	5909	molecular_function	metallopeptidase activity	GO:0008237
2160043	4639	biological_process	proteolysis	GO:0006508
2160043	9940	molecular_function	transferase activity	GO:0016740
2160043	5830	biological_process	metabolic process	GO:0008152
2160043	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
2160043	9967	molecular_function	transferase activity, transferring nitrogenous groups	GO:0016769
2160043	6667	biological_process	biosynthetic process	GO:0009058
2160043	21401	molecular_function	protein dimerization activity	GO:0046983
2160043	9985	molecular_function	hydrolase activity	GO:0016787
2160043	10222	cellular_component	serine C-palmitoyltransferase complex	GO:0017059
2160043	3123	molecular_function	serine C-palmitoyltransferase activity	GO:0004758
2160067	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2160067	3736	molecular_function	ATP binding	GO:0005524
2160067	3043	molecular_function	protein kinase activity	GO:0004672
2160103	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2160103	4639	biological_process	proteolysis	GO:0006508
2160107	3708	molecular_function	binding	GO:0005488
2160163	9320	cellular_component	membrane	GO:0016020
2160163	4927	biological_process	transport	GO:0006810
2160163	3546	molecular_function	transporter activity	GO:0005215
2160165	4283	biological_process	electron transport	GO:0006118
2160165	3931	cellular_component	mitochondrion	GO:0005739
2160165	2567	molecular_function	cytochrome-c oxidase activity	GO:0004129
2160207	2848	molecular_function	ketohexokinase activity	GO:0004454
2160231	3737	molecular_function	GTP binding	GO:0005525
2160231	4994	biological_process	intracellular protein transport	GO:0006886
2160231	3827	cellular_component	intracellular	GO:0005622
2160245	3736	molecular_function	ATP binding	GO:0005524
2160245	2792	molecular_function	helicase activity	GO:0004386
2160245	2175	molecular_function	nucleic acid binding	GO:0003676
2160245	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2160336	3736	molecular_function	ATP binding	GO:0005524
2160336	2792	molecular_function	helicase activity	GO:0004386
2160336	2175	molecular_function	nucleic acid binding	GO:0003676
2160336	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2160389	5908	molecular_function	serine-type peptidase activity	GO:0008236
2160389	4639	biological_process	proteolysis	GO:0006508
2160457	3736	molecular_function	ATP binding	GO:0005524
2160457	2792	molecular_function	helicase activity	GO:0004386
2160457	2175	molecular_function	nucleic acid binding	GO:0003676
2160465	12251	molecular_function	heme binding	GO:0020037
2160465	4283	biological_process	electron transport	GO:0006118
2160465	3721	molecular_function	iron ion binding	GO:0005506
2160465	2888	molecular_function	monooxygenase activity	GO:0004497
2160525	9321	cellular_component	integral to membrane	GO:0016021
2160525	4927	biological_process	transport	GO:0006810
2160525	3546	molecular_function	transporter activity	GO:0005215
2160529	9320	cellular_component	membrane	GO:0016020
2160529	9237	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid transport	GO:0015931
2160529	8565	molecular_function	nucleobase transmembrane transporter activity	GO:0015205
2160532	9321	cellular_component	integral to membrane	GO:0016021
2160536	4499	biological_process	transcription	GO:0006350
2160536	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
2160556	9320	cellular_component	membrane	GO:0016020
2160556	8976	molecular_function	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	GO:0015662
2160556	4927	biological_process	transport	GO:0006810
2160556	3736	molecular_function	ATP binding	GO:0005524
2160556	4929	biological_process	cation transport	GO:0006812
2160556	10082	molecular_function	ATPase activity	GO:0016887
2160556	9321	cellular_component	integral to membrane	GO:0016021
2160556	9298	biological_process	proton transport	GO:0015992
2160556	10015	molecular_function	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	GO:0016820
2160556	6204	molecular_function	hydrogen-exporting ATPase activity, phosphorylative mechanism	GO:0008553
2160595	23919	molecular_function	FAD binding	GO:0050660
2160595	10306	molecular_function	tRNA dihydrouridine synthase activity	GO:0017150
2160595	5721	biological_process	tRNA processing	GO:0008033
2160637	9321	cellular_component	integral to membrane	GO:0016021
2160637	5053	biological_process	response to stress	GO:0006950
2160644	9321	cellular_component	integral to membrane	GO:0016021
2160644	3032	molecular_function	prenyltransferase activity	GO:0004659
2160710	2540	molecular_function	chitin synthase activity	GO:0004100
2160753	9773	molecular_function	transcription repressor activity	GO:0016564
2160753	4925	biological_process	regulation of nitrogen utilization	GO:0006808
2160798	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2160798	3736	molecular_function	ATP binding	GO:0005524
2160798	3043	molecular_function	protein kinase activity	GO:0004672
2160798	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2160798	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2160826	5909	molecular_function	metallopeptidase activity	GO:0008237
2160826	4639	biological_process	proteolysis	GO:0006508
2160826	21401	molecular_function	protein dimerization activity	GO:0046983
2160826	9985	molecular_function	hydrolase activity	GO:0016787
2160826	2659	molecular_function	Gly-X carboxypeptidase activity	GO:0004226
2160857	5160	biological_process	mitosis	GO:0007067
2160857	3878	cellular_component	spliceosome	GO:0005681
2160871	2290	molecular_function	catalytic activity	GO:0003824
2160886	9834	molecular_function	oxidoreductase activity, acting on the CH-CH group of donors	GO:0016627
2160886	4283	biological_process	electron transport	GO:0006118
2160886	5830	biological_process	metabolic process	GO:0008152
2160886	2445	molecular_function	acyl-CoA oxidase activity	GO:0003997
2160939	4851	biological_process	aromatic compound metabolic process	GO:0006725
2160939	4283	biological_process	electron transport	GO:0006118
2160939	2888	molecular_function	monooxygenase activity	GO:0004497
2160939	10968	molecular_function	phenol 2-monooxygenase activity	GO:0018662
2160976	12251	molecular_function	heme binding	GO:0020037
2160976	4283	biological_process	electron transport	GO:0006118
2160976	3721	molecular_function	iron ion binding	GO:0005506
2160976	2888	molecular_function	monooxygenase activity	GO:0004497
2160980	11484	molecular_function	phosphatase activator activity	GO:0019211
2160982	9710	molecular_function	oxidoreductase activity	GO:0016491
2160982	5830	biological_process	metabolic process	GO:0008152
2160982	14950	molecular_function	sorbose reductase activity	GO:0032115
2160996	2290	molecular_function	catalytic activity	GO:0003824
2160997	18277	biological_process	ATP synthesis coupled electron transport	GO:0042773
2160997	9320	cellular_component	membrane	GO:0016020
2160997	5816	molecular_function	NADH dehydrogenase (ubiquinone) activity	GO:0008137
2160997	24783	molecular_function	iron-sulfur cluster binding	GO:0051536
2160997	6664	molecular_function	electron carrier activity	GO:0009055
2160997	4283	biological_process	electron transport	GO:0006118
2160997	9710	molecular_function	oxidoreductase activity	GO:0016491
2160997	9858	molecular_function	oxidoreductase activity, acting on NADH or NADPH	GO:0016651
2160997	2407	molecular_function	NADH dehydrogenase activity	GO:0003954
2161047	2175	molecular_function	nucleic acid binding	GO:0003676
2161164	3736	molecular_function	ATP binding	GO:0005524
2161164	2792	molecular_function	helicase activity	GO:0004386
2161164	2175	molecular_function	nucleic acid binding	GO:0003676
2161187	4249	biological_process	aldehyde metabolic process	GO:0006081
2161187	2474	molecular_function	aldehyde dehydrogenase [NAD(P)+] activity	GO:0004030
2161187	9710	molecular_function	oxidoreductase activity	GO:0016491
2161187	5830	biological_process	metabolic process	GO:0008152
2161187	2473	molecular_function	aldehyde dehydrogenase (NAD) activity	GO:0004029
2161199	9320	cellular_component	membrane	GO:0016020
2161199	4618	biological_process	protein amino acid glycosylation	GO:0006486
2161199	2783	molecular_function	glycolipid 2-alpha-mannosyltransferase activity	GO:0004377
2161240	4851	biological_process	aromatic compound metabolic process	GO:0006725
2161240	4283	biological_process	electron transport	GO:0006118
2161240	2888	molecular_function	monooxygenase activity	GO:0004497
2161240	10964	molecular_function	salicylate 1-monooxygenase activity	GO:0018658
2161261	5830	biological_process	metabolic process	GO:0008152
2161261	2290	molecular_function	catalytic activity	GO:0003824
2161261	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
2161261	3737	molecular_function	GTP binding	GO:0005525
2161261	3827	cellular_component	intracellular	GO:0005622
2161261	8400	biological_process	protein transport	GO:0015031
2161261	14794	molecular_function	very-long-chain-fatty-acid-CoA ligase activity	GO:0031957
2161261	14793	molecular_function	medium-chain-fatty-acid-CoA ligase activity	GO:0031956
2161261	14792	molecular_function	short-chain-fatty-acid-CoA ligase activity	GO:0031955
2161261	8961	molecular_function	fatty-acid ligase activity	GO:0015645
2161261	2861	molecular_function	long-chain-fatty-acid-CoA ligase activity	GO:0004467
2161263	9282	biological_process	carbon utilization	GO:0015976
2161263	5939	molecular_function	zinc ion binding	GO:0008270
2161263	2531	molecular_function	carbonate dehydratase activity	GO:0004089
2161367	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2161378	5939	molecular_function	zinc ion binding	GO:0008270
2161378	3827	cellular_component	intracellular	GO:0005622
2161378	2175	molecular_function	nucleic acid binding	GO:0003676
2161402	4851	biological_process	aromatic compound metabolic process	GO:0006725
2161402	4283	biological_process	electron transport	GO:0006118
2161402	2888	molecular_function	monooxygenase activity	GO:0004497
2161425	8441	biological_process	DNA integration	GO:0015074
2161425	2176	molecular_function	DNA binding	GO:0003677
2161425	2175	molecular_function	nucleic acid binding	GO:0003676
2161451	3708	molecular_function	binding	GO:0005488
2161465	5939	molecular_function	zinc ion binding	GO:0008270
2161503	13528	cellular_component	ribonuclease P complex	GO:0030677
2161503	5721	biological_process	tRNA processing	GO:0008033
2161503	4527	biological_process	mRNA cleavage	GO:0006379
2161503	4513	biological_process	rRNA processing	GO:0006364
2161503	2928	molecular_function	ribonuclease activity	GO:0004540
2161503	2216	molecular_function	RNA binding	GO:0003723
2161503	168	cellular_component	ribonuclease MRP complex	GO:0000172
2161503	3856	cellular_component	nucleolar ribonuclease P complex	GO:0005655
2161503	2916	molecular_function	ribonuclease P activity	GO:0004526
2161513	9240	cellular_component	large ribosomal subunit	GO:0015934
2161513	4556	biological_process	translation	GO:0006412
2161513	2227	molecular_function	structural constituent of ribosome	GO:0003735
2161513	4025	cellular_component	ribosome	GO:0005840
2161568	5939	molecular_function	zinc ion binding	GO:0008270
2161568	3827	cellular_component	intracellular	GO:0005622
2161568	2175	molecular_function	nucleic acid binding	GO:0003676
2161610	2175	molecular_function	nucleic acid binding	GO:0003676
2161800	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2161800	4639	biological_process	proteolysis	GO:0006508
2161937	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2162020	3737	molecular_function	GTP binding	GO:0005525
2162121	2290	molecular_function	catalytic activity	GO:0003824
2162135	5939	molecular_function	zinc ion binding	GO:0008270
2162135	3827	cellular_component	intracellular	GO:0005622
2162135	2175	molecular_function	nucleic acid binding	GO:0003676
2162137	2540	molecular_function	chitin synthase activity	GO:0004100
2162165	5939	molecular_function	zinc ion binding	GO:0008270
2162165	3827	cellular_component	intracellular	GO:0005622
2162165	2175	molecular_function	nucleic acid binding	GO:0003676
2162184	10082	molecular_function	ATPase activity	GO:0016887
2162184	3736	molecular_function	ATP binding	GO:0005524
2162191	12251	molecular_function	heme binding	GO:0020037
2162191	4283	biological_process	electron transport	GO:0006118
2162191	3721	molecular_function	iron ion binding	GO:0005506
2162191	2888	molecular_function	monooxygenase activity	GO:0004497
2162197	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2162197	162	molecular_function	nucleotide binding	GO:0000166
2162197	3838	cellular_component	nucleus	GO:0005634
2162197	3736	molecular_function	ATP binding	GO:0005524
2162197	2177	molecular_function	DNA helicase activity	GO:0003678
2162199	6724	biological_process	nucleoside metabolic process	GO:0009116
2162199	2290	molecular_function	catalytic activity	GO:0003824
2162199	9962	molecular_function	transferase activity, transferring pentosyl groups	GO:0016763
2162199	10224	molecular_function	S-methyl-5-thioadenosine phosphorylase activity	GO:0017061
2162251	9321	cellular_component	integral to membrane	GO:0016021
2162251	4637	biological_process	GPI anchor biosynthetic process	GO:0006506
2162251	3978	cellular_component	endoplasmic reticulum membrane	GO:0005789
2162289	3727	molecular_function	protein binding	GO:0005515
2162344	13021	cellular_component	COPII vesicle coat	GO:0030127
2162344	4996	biological_process	ER to Golgi vesicle-mediated transport	GO:0006888
2162344	4994	biological_process	intracellular protein transport	GO:0006886
2162344	3727	molecular_function	protein binding	GO:0005515
2162358	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2162358	3736	molecular_function	ATP binding	GO:0005524
2162358	3043	molecular_function	protein kinase activity	GO:0004672
2162370	6075	molecular_function	acyltransferase activity	GO:0008415
2162370	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
2162370	6667	biological_process	biosynthetic process	GO:0009058
2162370	2290	molecular_function	catalytic activity	GO:0003824
2162370	9967	molecular_function	transferase activity, transferring nitrogenous groups	GO:0016769
2162370	2534	molecular_function	carnitine O-acetyltransferase activity	GO:0004092
2162387	4143	biological_process	carbohydrate metabolic process	GO:0005975
2162387	4263	biological_process	pentose-phosphate shunt	GO:0006098
2162387	3930	cellular_component	cytoplasm	GO:0005737
2162387	3161	molecular_function	transaldolase activity	GO:0004801
2162392	3727	molecular_function	protein binding	GO:0005515
2162504	9321	cellular_component	integral to membrane	GO:0016021
2162504	5053	biological_process	response to stress	GO:0006950
2162508	12251	molecular_function	heme binding	GO:0020037
2162508	4283	biological_process	electron transport	GO:0006118
2162508	3721	molecular_function	iron ion binding	GO:0005506
2162508	2888	molecular_function	monooxygenase activity	GO:0004497
2162639	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2162639	3736	molecular_function	ATP binding	GO:0005524
2162639	3043	molecular_function	protein kinase activity	GO:0004672
2162639	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2162639	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2162658	6068	molecular_function	"3'-5' exonuclease activity"	GO:0008408
2162658	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
2162658	3827	cellular_component	intracellular	GO:0005622
2162658	2175	molecular_function	nucleic acid binding	GO:0003676
2162687	2480	molecular_function	allantoicase activity	GO:0004037
2162687	23646	molecular_function	ureidoglycolate lyase activity	GO:0050385
2162715	4541	biological_process	RNA processing	GO:0006396
2162715	3827	cellular_component	intracellular	GO:0005622
2162758	9710	molecular_function	oxidoreductase activity	GO:0016491
2162758	5830	biological_process	metabolic process	GO:0008152
2162758	2894	molecular_function	monophenol monooxygenase activity	GO:0004503
2162774	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2162774	162	molecular_function	nucleotide binding	GO:0000166
2162774	3736	molecular_function	ATP binding	GO:0005524
2162956	4556	biological_process	translation	GO:0006412
2162956	4025	cellular_component	ribosome	GO:0005840
2162956	3827	cellular_component	intracellular	GO:0005622
2162956	2227	molecular_function	structural constituent of ribosome	GO:0003735
2162973	4143	biological_process	carbohydrate metabolic process	GO:0005975
2162973	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
2162973	13392	cellular_component	ribonucleoprotein complex	GO:0030529
2162973	9367	biological_process	mRNA metabolic process	GO:0016071
2162973	4561	biological_process	tRNA aminoacylation for protein translation	GO:0006418
2162973	4556	biological_process	translation	GO:0006412
2162973	3930	cellular_component	cytoplasm	GO:0005737
2162973	3736	molecular_function	ATP binding	GO:0005524
2162973	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2162973	162	molecular_function	nucleotide binding	GO:0000166
2162973	2175	molecular_function	nucleic acid binding	GO:0003676
2162973	4564	biological_process	asparaginyl-tRNA aminoacylation	GO:0006421
2162973	3176	molecular_function	asparagine-tRNA ligase activity	GO:0004816
2162973	2936	molecular_function	alpha-galactosidase activity	GO:0004557
2162974	4639	biological_process	proteolysis	GO:0006508
2162974	2632	molecular_function	pepsin A activity	GO:0004194
2162974	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
2162974	2630	molecular_function	cathepsin D activity	GO:0004192
2163001	5873	molecular_function	ferric iron binding	GO:0008199
2163001	4851	biological_process	aromatic compound metabolic process	GO:0006725
2163001	2290	molecular_function	catalytic activity	GO:0003824
2163001	10882	molecular_function	catechol 1,2-dioxygenase activity	GO:0018576
2163001	7287	biological_process	catechol metabolic process	GO:0009712
2163001	3721	molecular_function	iron ion binding	GO:0005506
2163001	9903	molecular_function	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	GO:0016702
2163029	9710	molecular_function	oxidoreductase activity	GO:0016491
2163029	5939	molecular_function	zinc ion binding	GO:0008270
2163029	2393	molecular_function	L-iditol 2-dehydrogenase activity	GO:0003939
2163044	9985	molecular_function	hydrolase activity	GO:0016787
2163044	5939	molecular_function	zinc ion binding	GO:0008270
2163044	2290	molecular_function	catalytic activity	GO:0003824
2163112	3727	molecular_function	protein binding	GO:0005515
2163119	5939	molecular_function	zinc ion binding	GO:0008270
2163149	2728	molecular_function	fatty-acyl-CoA synthase activity	GO:0004321
2163163	4598	biological_process	protein modification process	GO:0006464
2163169	2175	molecular_function	nucleic acid binding	GO:0003676
2163170	3727	molecular_function	protein binding	GO:0005515
2163193	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2163193	3736	molecular_function	ATP binding	GO:0005524
2163193	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2163221	5939	molecular_function	zinc ion binding	GO:0008270
2163307	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2163307	162	molecular_function	nucleotide binding	GO:0000166
2163307	3736	molecular_function	ATP binding	GO:0005524
2163312	2290	molecular_function	catalytic activity	GO:0003824
2163312	4144	biological_process	polysaccharide metabolic process	GO:0005976
2163312	2745	molecular_function	glucan 1,4-alpha-glucosidase activity	GO:0004339
2163337	23919	molecular_function	FAD binding	GO:0050660
2163337	9710	molecular_function	oxidoreductase activity	GO:0016491
2163337	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
2163337	3737	molecular_function	GTP binding	GO:0005525
2163337	8400	biological_process	protein transport	GO:0015031
2163337	11695	biological_process	removal of superoxide radicals	GO:0019430
2163337	3930	cellular_component	cytoplasm	GO:0005737
2163337	3151	molecular_function	thioredoxin-disulfide reductase activity	GO:0004791
2163337	4283	biological_process	electron transport	GO:0006118
2163337	2413	molecular_function	NADPH:quinone reductase activity	GO:0003960
2163382	2176	molecular_function	DNA binding	GO:0003677
2163420	19030	molecular_function	sequence-specific DNA binding	GO:0043565
2163420	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2163420	3838	cellular_component	nucleus	GO:0005634
2163420	2196	molecular_function	transcription factor activity	GO:0003700
2163457	4556	biological_process	translation	GO:0006412
2163457	4025	cellular_component	ribosome	GO:0005840
2163457	3827	cellular_component	intracellular	GO:0005622
2163457	2227	molecular_function	structural constituent of ribosome	GO:0003735
2163460	2175	molecular_function	nucleic acid binding	GO:0003676
2163483	21709	molecular_function	4-hydroxybenzoate nonaprenyltransferase activity	GO:0047293
2163492	4499	biological_process	transcription	GO:0006350
2163516	17700	biological_process	regulation of protein catabolic process	GO:0042176
2163516	9806	biological_process	protein arginylation	GO:0016598
2163516	2499	molecular_function	arginyltransferase activity	GO:0004057
2163527	6791	biological_process	deoxyribonucleoside diphosphate metabolic process	GO:0009186
2163527	3114	molecular_function	ribonucleoside-diphosphate reductase activity	GO:0004748
2163527	4556	biological_process	translation	GO:0006412
2163527	3736	molecular_function	ATP binding	GO:0005524
2163527	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2163527	21336	molecular_function	transition metal ion binding	GO:0046914
2163527	9710	molecular_function	oxidoreductase activity	GO:0016491
2163676	6485	molecular_function	galactonate dehydratase activity	GO:0008869
2163714	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2163714	3736	molecular_function	ATP binding	GO:0005524
2163714	3043	molecular_function	protein kinase activity	GO:0004672
2163714	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2163920	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2163920	3736	molecular_function	ATP binding	GO:0005524
2163920	3043	molecular_function	protein kinase activity	GO:0004672
2163921	4556	biological_process	translation	GO:0006412
2163921	3736	molecular_function	ATP binding	GO:0005524
2163921	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2163977	9321	cellular_component	integral to membrane	GO:0016021
2163977	3032	molecular_function	prenyltransferase activity	GO:0004659
2164225	2540	molecular_function	chitin synthase activity	GO:0004100
2164271	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2164271	4639	biological_process	proteolysis	GO:0006508
2164391	2176	molecular_function	DNA binding	GO:0003677
2164508	21401	molecular_function	protein dimerization activity	GO:0046983
2164508	19030	molecular_function	sequence-specific DNA binding	GO:0043565
2164508	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2164508	3838	cellular_component	nucleus	GO:0005634
2164508	2196	molecular_function	transcription factor activity	GO:0003700
2164525	18135	molecular_function	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
2164525	9321	cellular_component	integral to membrane	GO:0016021
2164525	4927	biological_process	transport	GO:0006810
2164525	3736	molecular_function	ATP binding	GO:0005524
2164538	11290	molecular_function	guanyl nucleotide binding	GO:0019001
2164538	5270	biological_process	G-protein coupled receptor protein signaling pathway	GO:0007186
2164538	3228	molecular_function	signal transducer activity	GO:0004871
2164538	5250	biological_process	signal transduction	GO:0007165
2164545	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2164545	4639	biological_process	proteolysis	GO:0006508
2164604	9320	cellular_component	membrane	GO:0016020
2164604	5250	biological_process	signal transduction	GO:0007165
2164604	3228	molecular_function	signal transducer activity	GO:0004871
2164756	2540	molecular_function	chitin synthase activity	GO:0004100
2164861	12251	molecular_function	heme binding	GO:0020037
2164861	4283	biological_process	electron transport	GO:0006118
2164861	3721	molecular_function	iron ion binding	GO:0005506
2164861	2888	molecular_function	monooxygenase activity	GO:0004497
2164886	8441	biological_process	DNA integration	GO:0015074
2164886	2176	molecular_function	DNA binding	GO:0003677
2164886	2175	molecular_function	nucleic acid binding	GO:0003676
2164892	5939	molecular_function	zinc ion binding	GO:0008270
2164892	3827	cellular_component	intracellular	GO:0005622
2164892	2175	molecular_function	nucleic acid binding	GO:0003676
2164902	9320	cellular_component	membrane	GO:0016020
2164902	6276	biological_process	carbohydrate transport	GO:0008643
2164902	3642	molecular_function	sugar:hydrogen symporter activity	GO:0005351
2164902	9321	cellular_component	integral to membrane	GO:0016021
2164902	4927	biological_process	transport	GO:0006810
2164902	3546	molecular_function	transporter activity	GO:0005215
2164945	9320	cellular_component	membrane	GO:0016020
2164945	8535	molecular_function	amino acid transmembrane transporter activity	GO:0015171
2164945	4977	biological_process	amino acid transport	GO:0006865
2164950	9321	cellular_component	integral to membrane	GO:0016021
2165069	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2165069	3736	molecular_function	ATP binding	GO:0005524
2165069	3043	molecular_function	protein kinase activity	GO:0004672
2165069	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2165069	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2165100	5849	molecular_function	O-methyltransferase activity	GO:0008171
2165107	23919	molecular_function	FAD binding	GO:0050660
2165107	9710	molecular_function	oxidoreductase activity	GO:0016491
2165107	9321	cellular_component	integral to membrane	GO:0016021
2165107	4283	biological_process	electron transport	GO:0006118
2165107	3721	molecular_function	iron ion binding	GO:0005506
2165187	9321	cellular_component	integral to membrane	GO:0016021
2165273	8441	biological_process	DNA integration	GO:0015074
2165273	2176	molecular_function	DNA binding	GO:0003677
2165273	2175	molecular_function	nucleic acid binding	GO:0003676
2165276	21296	molecular_function	metal ion transmembrane transporter activity	GO:0046873
2165276	12906	biological_process	metal ion transport	GO:0030001
2165276	9320	cellular_component	membrane	GO:0016020
2165291	12251	molecular_function	heme binding	GO:0020037
2165291	4283	biological_process	electron transport	GO:0006118
2165291	3721	molecular_function	iron ion binding	GO:0005506
2165291	2888	molecular_function	monooxygenase activity	GO:0004497
2165308	3736	molecular_function	ATP binding	GO:0005524
2165308	2176	molecular_function	DNA binding	GO:0003677
2165308	2792	molecular_function	helicase activity	GO:0004386
2165308	2175	molecular_function	nucleic acid binding	GO:0003676
2165311	5939	molecular_function	zinc ion binding	GO:0008270
2165314	4461	biological_process	double-strand break repair via nonhomologous end joining	GO:0006303
2165314	3838	cellular_component	nucleus	GO:0005634
2165314	2450	molecular_function	ATP-dependent DNA helicase activity	GO:0004003
2165314	2176	molecular_function	DNA binding	GO:0003677
2165314	3708	molecular_function	binding	GO:0005488
2165321	12251	molecular_function	heme binding	GO:0020037
2165321	4283	biological_process	electron transport	GO:0006118
2165321	3721	molecular_function	iron ion binding	GO:0005506
2165321	2888	molecular_function	monooxygenase activity	GO:0004497
2165361	5939	molecular_function	zinc ion binding	GO:0008270
2165377	5939	molecular_function	zinc ion binding	GO:0008270
2165381	4994	biological_process	intracellular protein transport	GO:0006886
2165381	3930	cellular_component	cytoplasm	GO:0005737
2165390	5939	molecular_function	zinc ion binding	GO:0008270
2165390	3827	cellular_component	intracellular	GO:0005622
2165390	2175	molecular_function	nucleic acid binding	GO:0003676
2165481	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2165481	3736	molecular_function	ATP binding	GO:0005524
2165481	3043	molecular_function	protein kinase activity	GO:0004672
2165481	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2165502	12251	molecular_function	heme binding	GO:0020037
2165502	4283	biological_process	electron transport	GO:0006118
2165502	3721	molecular_function	iron ion binding	GO:0005506
2165502	2888	molecular_function	monooxygenase activity	GO:0004497
2165537	5830	biological_process	metabolic process	GO:0008152
