proteinId	go_term_id	go_term_type	go_name	go_acc
2199142	9320	cellular_component	membrane	GO:0016020
2199226	2175	molecular_function	nucleic acid binding	GO:0003676
2199226	3827	cellular_component	intracellular	GO:0005622
2199226	5939	molecular_function	zinc ion binding	GO:0008270
2199241	3737	molecular_function	GTP binding	GO:0005525
2199309	9321	cellular_component	integral to membrane	GO:0016021
2199327	3043	molecular_function	protein kinase activity	GO:0004672
2199327	3736	molecular_function	ATP binding	GO:0005524
2199327	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2199461	2540	molecular_function	chitin synthase activity	GO:0004100
2199600	2176	molecular_function	DNA binding	GO:0003677
2199624	2290	molecular_function	catalytic activity	GO:0003824
2199625	9858	molecular_function	oxidoreductase activity, acting on NADH or NADPH	GO:0016651
2199625	24783	molecular_function	iron-sulfur cluster binding	GO:0051536
2199625	9710	molecular_function	oxidoreductase activity	GO:0016491
2199625	4283	biological_process	electron transport	GO:0006118
2199625	6664	molecular_function	electron carrier activity	GO:0009055
2199625	5816	molecular_function	NADH dehydrogenase (ubiquinone) activity	GO:0008137
2199625	9320	cellular_component	membrane	GO:0016020
2199625	18277	biological_process	ATP synthesis coupled electron transport	GO:0042773
2199625	2407	molecular_function	NADH dehydrogenase activity	GO:0003954
2199688	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2199688	3736	molecular_function	ATP binding	GO:0005524
2199688	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2199719	2450	molecular_function	ATP-dependent DNA helicase activity	GO:0004003
2199719	3838	cellular_component	nucleus	GO:0005634
2199719	4448	biological_process	nucleotide-excision repair	GO:0006289
2199719	10013	molecular_function	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	GO:0016818
2199719	2176	molecular_function	DNA binding	GO:0003677
2199719	3736	molecular_function	ATP binding	GO:0005524
2199719	2175	molecular_function	nucleic acid binding	GO:0003676
2199719	4301	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	GO:0006139
2199719	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2199736	3670	molecular_function	calcium-transporting ATPase activity	GO:0005388
2199750	2888	molecular_function	monooxygenase activity	GO:0004497
2199750	3721	molecular_function	iron ion binding	GO:0005506
2199750	4283	biological_process	electron transport	GO:0006118
2199750	12251	molecular_function	heme binding	GO:0020037
2199785	3727	molecular_function	protein binding	GO:0005515
2199785	5939	molecular_function	zinc ion binding	GO:0008270
2199787	2175	molecular_function	nucleic acid binding	GO:0003676
2199800	2175	molecular_function	nucleic acid binding	GO:0003676
2199800	3827	cellular_component	intracellular	GO:0005622
2199800	5939	molecular_function	zinc ion binding	GO:0008270
2199815	2888	molecular_function	monooxygenase activity	GO:0004497
2199815	4283	biological_process	electron transport	GO:0006118
2199815	4851	biological_process	aromatic compound metabolic process	GO:0006725
2199815	10964	molecular_function	salicylate 1-monooxygenase activity	GO:0018658
2199870	10026	molecular_function	carboxy-lyase activity	GO:0016831
2199870	12002	biological_process	carboxylic acid metabolic process	GO:0019752
2199870	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
2199870	2500	molecular_function	aromatic-L-amino-acid decarboxylase activity	GO:0004058
2199893	9985	molecular_function	hydrolase activity	GO:0016787
2199945	4639	biological_process	proteolysis	GO:0006508
2199945	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2199979	3736	molecular_function	ATP binding	GO:0005524
2199999	3736	molecular_function	ATP binding	GO:0005524
2199999	10082	molecular_function	ATPase activity	GO:0016887
2200002	5849	molecular_function	O-methyltransferase activity	GO:0008171
2200006	3724	molecular_function	calcium ion binding	GO:0005509
2200076	6070	molecular_function	CoA-transferase activity	GO:0008410
2200076	5830	biological_process	metabolic process	GO:0008152
2200076	5930	molecular_function	3-oxoacid CoA-transferase activity	GO:0008260
2200099	2176	molecular_function	DNA binding	GO:0003677
2200099	4440	biological_process	DNA repair	GO:0006281
2200099	3727	molecular_function	protein binding	GO:0005515
2200099	5939	molecular_function	zinc ion binding	GO:0008270
2200112	3708	molecular_function	binding	GO:0005488
2200112	162	molecular_function	nucleotide binding	GO:0000166
2200112	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2200112	3736	molecular_function	ATP binding	GO:0005524
2200112	10082	molecular_function	ATPase activity	GO:0016887
2200112	9298	biological_process	proton transport	GO:0015992
2200112	9320	cellular_component	membrane	GO:0016020
2200112	586	cellular_component	chromatin	GO:0000785
2200112	2180	molecular_function	chromatin binding	GO:0003682
2200112	3838	cellular_component	nucleus	GO:0005634
2200112	4483	biological_process	chromatin assembly or disassembly	GO:0006333
2200124	2540	molecular_function	chitin synthase activity	GO:0004100
2200207	9985	molecular_function	hydrolase activity	GO:0016787
2200207	21401	molecular_function	protein dimerization activity	GO:0046983
2200207	4639	biological_process	proteolysis	GO:0006508
2200207	5909	molecular_function	metallopeptidase activity	GO:0008237
2200207	2659	molecular_function	Gly-X carboxypeptidase activity	GO:0004226
2200217	3546	molecular_function	transporter activity	GO:0005215
2200217	4927	biological_process	transport	GO:0006810
2200217	9321	cellular_component	integral to membrane	GO:0016021
2200220	5939	molecular_function	zinc ion binding	GO:0008270
2200251	3838	cellular_component	nucleus	GO:0005634
2200251	3930	cellular_component	cytoplasm	GO:0005737
2200251	9985	molecular_function	hydrolase activity	GO:0016787
2200251	13056	biological_process	protein catabolic process	GO:0030163
2200251	3736	molecular_function	ATP binding	GO:0005524
2200251	162	molecular_function	nucleotide binding	GO:0000166
2200251	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2200263	2175	molecular_function	nucleic acid binding	GO:0003676
2200263	3827	cellular_component	intracellular	GO:0005622
2200263	5939	molecular_function	zinc ion binding	GO:0008270
2200281	3727	molecular_function	protein binding	GO:0005515
2200439	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2200439	3736	molecular_function	ATP binding	GO:0005524
2200439	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2200439	3737	molecular_function	GTP binding	GO:0005525
2200439	3043	molecular_function	protein kinase activity	GO:0004672
2200459	2888	molecular_function	monooxygenase activity	GO:0004497
2200459	4283	biological_process	electron transport	GO:0006118
2200459	4851	biological_process	aromatic compound metabolic process	GO:0006725
2200459	2233	molecular_function	peptidyl-prolyl cis-trans isomerase activity	GO:0003755
2200459	4591	biological_process	protein folding	GO:0006457
2200459	2975	molecular_function	cyclophilin	GO:0004600
2200459	12948	molecular_function	FK506-sensitive peptidyl-prolyl cis-trans isomerase	GO:0030051
2200459	17567	molecular_function	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	GO:0042027
2200499	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
2200499	4639	biological_process	proteolysis	GO:0006508
2200499	2632	molecular_function	pepsin A activity	GO:0004194
2200499	2634	molecular_function	saccharopepsin activity	GO:0004196
2200504	2175	molecular_function	nucleic acid binding	GO:0003676
2200504	3827	cellular_component	intracellular	GO:0005622
2200504	5939	molecular_function	zinc ion binding	GO:0008270
2200578	2499	molecular_function	arginyltransferase activity	GO:0004057
2200578	9806	biological_process	protein arginylation	GO:0016598
2200578	17700	biological_process	regulation of protein catabolic process	GO:0042176
2200700	2888	molecular_function	monooxygenase activity	GO:0004497
2200700	3721	molecular_function	iron ion binding	GO:0005506
2200700	4283	biological_process	electron transport	GO:0006118
2200700	12251	molecular_function	heme binding	GO:0020037
2200716	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2200733	3737	molecular_function	GTP binding	GO:0005525
2200822	3043	molecular_function	protein kinase activity	GO:0004672
2200822	3736	molecular_function	ATP binding	GO:0005524
2200822	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2200853	5849	molecular_function	O-methyltransferase activity	GO:0008171
2200880	2176	molecular_function	DNA binding	GO:0003677
2200880	3736	molecular_function	ATP binding	GO:0005524
2200880	9985	molecular_function	hydrolase activity	GO:0016787
2200880	2175	molecular_function	nucleic acid binding	GO:0003676
2200880	2792	molecular_function	helicase activity	GO:0004386
2200898	2216	molecular_function	RNA binding	GO:0003723
2200898	3838	cellular_component	nucleus	GO:0005634
2200898	4542	biological_process	mRNA processing	GO:0006397
2200898	2175	molecular_function	nucleic acid binding	GO:0003676
2200979	2175	molecular_function	nucleic acid binding	GO:0003676
2200979	3827	cellular_component	intracellular	GO:0005622
2200979	5939	molecular_function	zinc ion binding	GO:0008270
2201065	2175	molecular_function	nucleic acid binding	GO:0003676
2201065	3736	molecular_function	ATP binding	GO:0005524
2201065	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2201065	2792	molecular_function	helicase activity	GO:0004386
2201067	2175	molecular_function	nucleic acid binding	GO:0003676
2201080	2290	molecular_function	catalytic activity	GO:0003824
2201080	5830	biological_process	metabolic process	GO:0008152
2201087	144	cellular_component	exocyst	GO:0000145
2201087	5010	biological_process	vesicle docking during exocytosis	GO:0006904
2201207	2540	molecular_function	chitin synthase activity	GO:0004100
2201207	4199	biological_process	chitin biosynthetic process	GO:0006031
2201220	3737	molecular_function	GTP binding	GO:0005525
2201220	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
2201220	3827	cellular_component	intracellular	GO:0005622
2201220	8400	biological_process	protein transport	GO:0015031
2201236	2914	molecular_function	ribonuclease H activity	GO:0004523
2201241	3043	molecular_function	protein kinase activity	GO:0004672
2201241	3736	molecular_function	ATP binding	GO:0005524
2201241	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2201310	2290	molecular_function	catalytic activity	GO:0003824
2201313	3727	molecular_function	protein binding	GO:0005515
2201313	4743	biological_process	SRP-dependent cotranslational protein targeting to membrane	GO:0006614
2201313	5980	molecular_function	7S RNA binding	GO:0008312
2201313	20340	biological_process	negative regulation of translational elongation	GO:0045900
2201313	22828	cellular_component	signal recognition particle	GO:0048500
2201328	2175	molecular_function	nucleic acid binding	GO:0003676
2201328	2176	molecular_function	DNA binding	GO:0003677
2201328	8441	biological_process	DNA integration	GO:0015074
2201545	2175	molecular_function	nucleic acid binding	GO:0003676
2201545	2176	molecular_function	DNA binding	GO:0003677
2201545	8441	biological_process	DNA integration	GO:0015074
2201583	2175	molecular_function	nucleic acid binding	GO:0003676
2201583	3736	molecular_function	ATP binding	GO:0005524
2201583	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2201600	154	molecular_function	two-component sensor activity	GO:0000155
2201600	3044	molecular_function	protein histidine kinase activity	GO:0004673
2201600	5250	biological_process	signal transduction	GO:0007165
2201600	10446	biological_process	peptidyl-histidine phosphorylation	GO:0018106
2201600	3736	molecular_function	ATP binding	GO:0005524
2201600	155	molecular_function	two-component response regulator activity	GO:0000156
2201600	157	biological_process	two-component signal transduction system (phosphorelay)	GO:0000160
2201600	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2201624	3727	molecular_function	protein binding	GO:0005515
2201685	2175	molecular_function	nucleic acid binding	GO:0003676
2201695	2175	molecular_function	nucleic acid binding	GO:0003676
2201695	3827	cellular_component	intracellular	GO:0005622
2201695	5939	molecular_function	zinc ion binding	GO:0008270
2201712	2428	molecular_function	UDP-glucose 4-epimerase activity	GO:0003978
2201712	4180	biological_process	galactose metabolic process	GO:0006012
2201712	2290	molecular_function	catalytic activity	GO:0003824
2201712	19375	biological_process	cellular metabolic process	GO:0044237
2201712	23921	molecular_function	coenzyme binding	GO:0050662
2201712	2478	molecular_function	aldose 1-epimerase activity	GO:0004034
2201717	13917	molecular_function	heat shock protein binding	GO:0031072
2201723	5721	biological_process	tRNA processing	GO:0008033
2201723	10306	molecular_function	tRNA dihydrouridine synthase activity	GO:0017150
2201723	23919	molecular_function	FAD binding	GO:0050660
2201745	5939	molecular_function	zinc ion binding	GO:0008270
2201917	5830	biological_process	metabolic process	GO:0008152
2201917	9710	molecular_function	oxidoreductase activity	GO:0016491
2201919	3023	molecular_function	polygalacturonase activity	GO:0004650
2201919	4143	biological_process	carbohydrate metabolic process	GO:0005975
2201928	2175	molecular_function	nucleic acid binding	GO:0003676
2201928	3827	cellular_component	intracellular	GO:0005622
2201928	5939	molecular_function	zinc ion binding	GO:0008270
2201936	3043	molecular_function	protein kinase activity	GO:0004672
2201936	3736	molecular_function	ATP binding	GO:0005524
2201936	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2201951	4234	biological_process	alcohol metabolic process	GO:0006066
2201951	9821	molecular_function	oxidoreductase activity, acting on CH-OH group of donors	GO:0016614
2201951	23919	molecular_function	FAD binding	GO:0050660
2201951	22049	molecular_function	alcohol oxidase activity	GO:0047639
2201956	5020	biological_process	autophagy	GO:0006914
2201962	3546	molecular_function	transporter activity	GO:0005215
2201962	4927	biological_process	transport	GO:0006810
2201962	9321	cellular_component	integral to membrane	GO:0016021
2201963	9821	molecular_function	oxidoreductase activity, acting on CH-OH group of donors	GO:0016614
2201963	23919	molecular_function	FAD binding	GO:0050660
2201963	22049	molecular_function	alcohol oxidase activity	GO:0047639
2201970	2196	molecular_function	transcription factor activity	GO:0003700
2201970	3838	cellular_component	nucleus	GO:0005634
2201970	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2201970	5939	molecular_function	zinc ion binding	GO:0008270
2201970	19030	molecular_function	sequence-specific DNA binding	GO:0043565
2202074	2176	molecular_function	DNA binding	GO:0003677
2202135	3708	molecular_function	binding	GO:0005488
2202142	3737	molecular_function	GTP binding	GO:0005525
2202155	3827	cellular_component	intracellular	GO:0005622
2202155	5939	molecular_function	zinc ion binding	GO:0008270
2202155	2175	molecular_function	nucleic acid binding	GO:0003676
2202156	12251	molecular_function	heme binding	GO:0020037
2202156	21336	molecular_function	transition metal ion binding	GO:0046914
2202156	2290	molecular_function	catalytic activity	GO:0003824
2202156	5830	biological_process	metabolic process	GO:0008152
2202291	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2202291	3736	molecular_function	ATP binding	GO:0005524
2202291	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2202291	3043	molecular_function	protein kinase activity	GO:0004672
2202291	2175	molecular_function	nucleic acid binding	GO:0003676
2202291	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2202304	4591	biological_process	protein folding	GO:0006457
2202304	9551	cellular_component	prefoldin complex	GO:0016272
2202304	24336	molecular_function	unfolded protein binding	GO:0051082
2202305	3827	cellular_component	intracellular	GO:0005622
2202305	5939	molecular_function	zinc ion binding	GO:0008270
2202305	2175	molecular_function	nucleic acid binding	GO:0003676
2202305	2657	molecular_function	ubiquitin thiolesterase activity	GO:0004221
2202305	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
2202348	3043	molecular_function	protein kinase activity	GO:0004672
2202348	3736	molecular_function	ATP binding	GO:0005524
2202348	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2202348	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2202348	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2202400	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
2202400	4499	biological_process	transcription	GO:0006350
2202400	5939	molecular_function	zinc ion binding	GO:0008270
2202400	2176	molecular_function	DNA binding	GO:0003677
2202400	2175	molecular_function	nucleic acid binding	GO:0003676
2202400	13391	molecular_function	transcription regulator activity	GO:0030528
2202400	19908	biological_process	regulation of transcription	GO:0045449
2202446	2176	molecular_function	DNA binding	GO:0003677
2202446	2372	molecular_function	DNA topoisomerase (ATP-hydrolyzing) activity	GO:0003918
2202446	3736	molecular_function	ATP binding	GO:0005524
2202446	3891	cellular_component	chromosome	GO:0005694
2202446	4424	biological_process	DNA topological change	GO:0006265
2202446	4420	biological_process	DNA metabolic process	GO:0006259
2202446	10082	molecular_function	ATPase activity	GO:0016887
2202446	162	molecular_function	nucleotide binding	GO:0000166
2202446	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2202446	2175	molecular_function	nucleic acid binding	GO:0003676
2202446	4462	biological_process	DNA modification	GO:0006304
2202456	3930	cellular_component	cytoplasm	GO:0005737
2202456	9684	molecular_function	pyrophosphatase activity	GO:0016462
2202456	2716	molecular_function	exopolyphosphatase activity	GO:0004309
2202499	2888	molecular_function	monooxygenase activity	GO:0004497
2202499	3721	molecular_function	iron ion binding	GO:0005506
2202499	4283	biological_process	electron transport	GO:0006118
2202499	12251	molecular_function	heme binding	GO:0020037
2202502	3930	cellular_component	cytoplasm	GO:0005737
2202502	9684	molecular_function	pyrophosphatase activity	GO:0016462
2202502	2716	molecular_function	exopolyphosphatase activity	GO:0004309
2202703	162	molecular_function	nucleotide binding	GO:0000166
2202703	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2202703	3736	molecular_function	ATP binding	GO:0005524
2202703	3708	molecular_function	binding	GO:0005488
2202703	3727	molecular_function	protein binding	GO:0005515
2202703	3966	cellular_component	peroxisome	GO:0005777
2202703	5126	biological_process	peroxisome organization and biogenesis	GO:0007031
2202706	2290	molecular_function	catalytic activity	GO:0003824
2202712	6503	molecular_function	glycerate kinase activity	GO:0008887
2202808	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2202808	3736	molecular_function	ATP binding	GO:0005524
2202808	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2202831	3736	molecular_function	ATP binding	GO:0005524
2202831	4927	biological_process	transport	GO:0006810
2202831	8976	molecular_function	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	GO:0015662
2202831	9320	cellular_component	membrane	GO:0016020
2202831	10015	molecular_function	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	GO:0016820
2202831	6204	molecular_function	hydrogen-exporting ATPase activity, phosphorylative mechanism	GO:0008553
2202839	3736	molecular_function	ATP binding	GO:0005524
2202839	9297	biological_process	ATP hydrolysis coupled proton transport	GO:0015991
2202839	9321	cellular_component	integral to membrane	GO:0016021
2202839	9691	cellular_component	proton-transporting two-sector ATPase complex	GO:0016469
2202839	18135	molecular_function	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
2202839	21380	molecular_function	hydrogen ion transporting ATPase activity, rotational mechanism	GO:0046961
2202895	2175	molecular_function	nucleic acid binding	GO:0003676
2202895	2792	molecular_function	helicase activity	GO:0004386
2202895	3736	molecular_function	ATP binding	GO:0005524
2202925	5939	molecular_function	zinc ion binding	GO:0008270
2202975	4977	biological_process	amino acid transport	GO:0006865
2202975	8535	molecular_function	amino acid transmembrane transporter activity	GO:0015171
2202975	9320	cellular_component	membrane	GO:0016020
2202985	45	molecular_function	mannosyltransferase activity	GO:0000030
2202985	4624	biological_process	protein amino acid O-linked glycosylation	GO:0006493
2202985	9320	cellular_component	membrane	GO:0016020
2202985	2607	molecular_function	dolichyl-phosphate-mannose-protein mannosyltransferase activity	GO:0004169
2203018	6075	molecular_function	acyltransferase activity	GO:0008415
2203018	6667	biological_process	biosynthetic process	GO:0009058
2203018	9977	molecular_function	nucleotidyltransferase activity	GO:0016779
2203018	9940	molecular_function	transferase activity	GO:0016740
2203051	156	cellular_component	protein phosphatase type 2A complex	GO:0000159
2203051	5250	biological_process	signal transduction	GO:0007165
2203051	6242	molecular_function	protein phosphatase type 2A regulator activity	GO:0008601
2203051	3708	molecular_function	binding	GO:0005488
2203055	3433	molecular_function	Rab GTPase activator activity	GO:0005097
2203055	3827	cellular_component	intracellular	GO:0005622
2203055	15148	biological_process	regulation of Rab GTPase activity	GO:0032313
2203055	4283	biological_process	electron transport	GO:0006118
2203055	9710	molecular_function	oxidoreductase activity	GO:0016491
2203055	4264	biological_process	tricarboxylic acid cycle	GO:0006099
2203055	9834	molecular_function	oxidoreductase activity, acting on the CH-CH group of donors	GO:0016627
2203055	23919	molecular_function	FAD binding	GO:0050660
2203055	5855	molecular_function	succinate dehydrogenase (ubiquinone) activity	GO:0008177
2203113	8565	molecular_function	nucleobase transmembrane transporter activity	GO:0015205
2203113	9237	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid transport	GO:0015931
2203113	9320	cellular_component	membrane	GO:0016020
2203524	4283	biological_process	electron transport	GO:0006118
2203524	6664	molecular_function	electron carrier activity	GO:0009055
2203524	23919	molecular_function	FAD binding	GO:0050660
2203536	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2203608	2888	molecular_function	monooxygenase activity	GO:0004497
2203608	3721	molecular_function	iron ion binding	GO:0005506
2203608	4283	biological_process	electron transport	GO:0006118
2203608	12251	molecular_function	heme binding	GO:0020037
2203671	2420	molecular_function	RNA-directed RNA polymerase activity	GO:0003968
2203689	2176	molecular_function	DNA binding	GO:0003677
2203741	4639	biological_process	proteolysis	GO:0006508
2203741	5909	molecular_function	metallopeptidase activity	GO:0008237
2203741	9985	molecular_function	hydrolase activity	GO:0016787
2203741	21401	molecular_function	protein dimerization activity	GO:0046983
2203741	2659	molecular_function	Gly-X carboxypeptidase activity	GO:0004226
2203753	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2203753	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2203753	3736	molecular_function	ATP binding	GO:0005524
2203753	3043	molecular_function	protein kinase activity	GO:0004672
2203775	2581	molecular_function	diacylglycerol kinase activity	GO:0004143
2203775	5289	biological_process	activation of protein kinase C activity	GO:0007205
2203775	2404	molecular_function	NAD+ kinase activity	GO:0003951
2203775	5830	biological_process	metabolic process	GO:0008152
2203820	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2203820	3736	molecular_function	ATP binding	GO:0005524
2203820	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2203841	2540	molecular_function	chitin synthase activity	GO:0004100
2203849	3166	molecular_function	triacylglycerol lipase activity	GO:0004806
2203849	4758	biological_process	lipid metabolic process	GO:0006629
2203851	3827	cellular_component	intracellular	GO:0005622
2203851	17777	biological_process	ribosome biogenesis and assembly	GO:0042254
2203885	2888	molecular_function	monooxygenase activity	GO:0004497
2203885	3721	molecular_function	iron ion binding	GO:0005506
2203885	4283	biological_process	electron transport	GO:0006118
2203885	12251	molecular_function	heme binding	GO:0020037
2203889	4283	biological_process	electron transport	GO:0006118
2203889	9710	molecular_function	oxidoreductase activity	GO:0016491
2203891	2216	molecular_function	RNA binding	GO:0003723
2203891	2228	molecular_function	translation initiation factor activity	GO:0003743
2203891	3930	cellular_component	cytoplasm	GO:0005737
2203891	4557	biological_process	translational initiation	GO:0006413
2203905	5939	molecular_function	zinc ion binding	GO:0008270
2203929	3003	molecular_function	phospholipase C activity	GO:0004629
2203929	5250	biological_process	signal transduction	GO:0007165
2203929	5323	biological_process	intracellular signaling cascade	GO:0007242
2203929	2830	molecular_function	phosphoinositide phospholipase C activity	GO:0004435
2203929	4758	biological_process	lipid metabolic process	GO:0006629
2203929	3724	molecular_function	calcium ion binding	GO:0005509
2204006	2290	molecular_function	catalytic activity	GO:0003824
2204006	2745	molecular_function	glucan 1,4-alpha-glucosidase activity	GO:0004339
2204006	4144	biological_process	polysaccharide metabolic process	GO:0005976
2204049	4598	biological_process	protein modification process	GO:0006464
2204049	4643	biological_process	ubiquitin cycle	GO:0006512
2204049	6275	molecular_function	small protein activating enzyme activity	GO:0008641
2204049	2175	molecular_function	nucleic acid binding	GO:0003676
2204049	5939	molecular_function	zinc ion binding	GO:0008270
2204049	2290	molecular_function	catalytic activity	GO:0003824
2204055	3043	molecular_function	protein kinase activity	GO:0004672
2204055	3736	molecular_function	ATP binding	GO:0005524
2204055	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2204055	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2204055	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2204146	2175	molecular_function	nucleic acid binding	GO:0003676
2204146	2792	molecular_function	helicase activity	GO:0004386
2204146	3736	molecular_function	ATP binding	GO:0005524
2204146	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2204147	2230	molecular_function	translation release factor activity	GO:0003747
2204147	4559	biological_process	translational termination	GO:0006415
2204180	3043	molecular_function	protein kinase activity	GO:0004672
2204180	3736	molecular_function	ATP binding	GO:0005524
2204180	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2204180	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2204188	2917	molecular_function	exonuclease activity	GO:0004527
2204188	3827	cellular_component	intracellular	GO:0005622
2204188	2175	molecular_function	nucleic acid binding	GO:0003676
2204268	2175	molecular_function	nucleic acid binding	GO:0003676
2204268	3827	cellular_component	intracellular	GO:0005622
2204268	5939	molecular_function	zinc ion binding	GO:0008270
2204271	3727	molecular_function	protein binding	GO:0005515
2204271	3736	molecular_function	ATP binding	GO:0005524
2204271	3891	cellular_component	chromosome	GO:0005694
2204271	24525	biological_process	chromosome organization and biogenesis	GO:0051276
2204284	3727	molecular_function	protein binding	GO:0005515
2204284	3736	molecular_function	ATP binding	GO:0005524
2204284	3891	cellular_component	chromosome	GO:0005694
2204284	24525	biological_process	chromosome organization and biogenesis	GO:0051276
2204322	3736	molecular_function	ATP binding	GO:0005524
2204322	10082	molecular_function	ATPase activity	GO:0016887
2204322	4927	biological_process	transport	GO:0006810
2204322	9321	cellular_component	integral to membrane	GO:0016021
2204322	18135	molecular_function	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
2204403	3043	molecular_function	protein kinase activity	GO:0004672
2204403	3736	molecular_function	ATP binding	GO:0005524
2204403	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2204403	3075	molecular_function	MAP kinase kinase kinase activity	GO:0004709
2204420	2176	molecular_function	DNA binding	GO:0003677
2204483	2888	molecular_function	monooxygenase activity	GO:0004497
2204483	3721	molecular_function	iron ion binding	GO:0005506
2204483	4283	biological_process	electron transport	GO:0006118
2204483	12251	molecular_function	heme binding	GO:0020037
2204605	2175	molecular_function	nucleic acid binding	GO:0003676
2204654	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2204741	3642	molecular_function	sugar:hydrogen symporter activity	GO:0005351
2204741	6276	biological_process	carbohydrate transport	GO:0008643
2204741	9320	cellular_component	membrane	GO:0016020
2204741	3546	molecular_function	transporter activity	GO:0005215
2204741	4927	biological_process	transport	GO:0006810
2204741	9321	cellular_component	integral to membrane	GO:0016021
2204772	4639	biological_process	proteolysis	GO:0006508
2204772	13544	molecular_function	caspase activity	GO:0030693
2204775	2888	molecular_function	monooxygenase activity	GO:0004497
2204775	4283	biological_process	electron transport	GO:0006118
2204775	4851	biological_process	aromatic compound metabolic process	GO:0006725
2204828	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2204828	3736	molecular_function	ATP binding	GO:0005524
2204828	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2204838	3838	cellular_component	nucleus	GO:0005634
2204838	13391	molecular_function	transcription regulator activity	GO:0030528
2204838	19908	biological_process	regulation of transcription	GO:0045449
2204862	281	molecular_function	magnesium ion binding	GO:0000287
2204862	10024	molecular_function	lyase activity	GO:0016829
2204891	9710	molecular_function	oxidoreductase activity	GO:0016491
2204891	3722	molecular_function	copper ion binding	GO:0005507
2204902	2632	molecular_function	pepsin A activity	GO:0004194
2204902	4639	biological_process	proteolysis	GO:0006508
2204902	2634	molecular_function	saccharopepsin activity	GO:0004196
2204904	2196	molecular_function	transcription factor activity	GO:0003700
2204904	3838	cellular_component	nucleus	GO:0005634
2204904	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2204904	5939	molecular_function	zinc ion binding	GO:0008270
2204904	3727	molecular_function	protein binding	GO:0005515
2204936	9321	cellular_component	integral to membrane	GO:0016021
2204960	45	molecular_function	mannosyltransferase activity	GO:0000030
2204960	4624	biological_process	protein amino acid O-linked glycosylation	GO:0006493
2204960	9320	cellular_component	membrane	GO:0016020
2204962	3727	molecular_function	protein binding	GO:0005515
2204962	5239	biological_process	cell communication	GO:0007154
2204962	17271	molecular_function	phosphoinositide binding	GO:0035091
2204979	162	molecular_function	nucleotide binding	GO:0000166
2204979	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
