"ProteinID"	"GOTerm"
2160380	"GO:0004100"
2160750	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2160788	"GO:0004748,GO:0009186,GO:0016491,GO:0046914"
2160805	"GO:0004672,GO:0005524,GO:0006468,GO:0004713"
2160869	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2160929	"GO:0003700,GO:0005634,GO:0006355,GO:0043565,GO:0046983"
2160956	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004682"
2161052	"GO:0003702,GO:0005634,GO:0045449,GO:0003677"
2161118	"GO:0004497,GO:0006118,GO:0006725"
2161341	"GO:0008152,GO:0016491,GO:0006537,GO:0015930,GO:0016639,GO:0006807,GO:0051536,GO:0005506,GO:0010181,GO:0045181,GO:0050660,GO:0004355,GO:0009342,GO:0016040"
2161389	"GO:0005524,GO:0016887"
2161440	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2161442	"GO:0004497,GO:0006118,GO:0006725"
2161502	"GO:0003700,GO:0005634,GO:0006355,GO:0043565,GO:0046983"
2162035	"GO:0008270"
2162069	"GO:0003677"
2162100	"GO:0004194,GO:0006508"
2162133	"GO:0004821"
2162344	"GO:0019543,GO:0047547"
2162525	"GO:0004086,GO:0004088"
2162534	"GO:0004784,GO:0006801,GO:0046872"
2162607	"GO:0003676,GO:0008270"
2163088	"GO:0004467,GO:0015645,GO:0031955,GO:0031956,GO:0031957"
2163135	"GO:0008152,GO:0016491,GO:0004029,GO:0004030"
2163229	"GO:0003677,GO:0003899,GO:0006350,GO:0003900,GO:0003901,GO:0003902,GO:0034062"
2163279	"GO:0005515,GO:0008270"
2163340	"GO:0005415,GO:0006810,GO:0016020"
2163430	"GO:0005515"
2163435	"GO:0004298,GO:0005839,GO:0006511,GO:0004175,GO:0004299"
2163708	"GO:0003677,GO:0005634,GO:0008270,GO:0047575"
2163712	"GO:0003677,GO:0005634,GO:0008270,GO:0047575"
2163735	"GO:0005622,GO:0008270"
2163745	"GO:0005622,GO:0008270,GO:0003676"
2163906	"GO:0003824,GO:0003878,GO:0004775,GO:0008152,GO:0044262,GO:0046912,GO:0005737"
2163993	"GO:0003677,GO:0000786,GO:0005634,GO:0006334"
2164008	"GO:0004601,GO:0006118"
2164038	"GO:0003824,GO:0005524,GO:0004363,GO:0006750"
2164044	"GO:0003824,GO:0005524,GO:0009374,GO:0016874,GO:0008152,GO:0003989,GO:0004075,GO:0009343"
2164144	"GO:0015986,GO:0016469,GO:0016820,GO:0046933,GO:0046961,GO:0015078"
2164156	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2164159	"GO:0005488"
2164222	"GO:0005515"
2164223	"GO:0004783,GO:0008652,GO:0009337,GO:0050661,GO:0051539,GO:0010181,GO:0016491,GO:0006118,GO:0020037,GO:0051536,GO:0003824"
2164270	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"
2164331	"GO:0020037,GO:0046914,GO:0004128"
2164371	"GO:0004622"
2164372	"GO:0003824,GO:0005975"
2164414	"GO:0003700,GO:0005634,GO:0006355,GO:0043565"
2164500	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2164636	"GO:0003824"
2164681	"GO:0003856,GO:0009073,GO:0003824,GO:0004764,GO:0005737,GO:0003855,GO:0003866,GO:0004765,GO:0005524,GO:0016765"
2164799	"GO:0016787,GO:0004721,GO:0004723,GO:0004724,GO:0005963,GO:0008420,GO:0008597,GO:0017018,GO:0017020,GO:0017023"
2164853	"GO:0004591,GO:0006096,GO:0030976,GO:0008152,GO:0016624"
2164874	"GO:0004298,GO:0005839,GO:0006511"
2164926	"GO:0003924,GO:0005525"
2165071	"GO:0003899,GO:0006350,GO:0046983,GO:0003677"
2165072	"GO:0003824,GO:0005524,GO:0004086,GO:0006807,GO:0006520,GO:0016743,GO:0016597,GO:0008152,GO:0004070,GO:0006207,GO:0004088"
2165144	"GO:0003755,GO:0006457,GO:0004600,GO:0030051,GO:0042027"
2165485	"GO:0005507"
2165514	"GO:0006457,GO:0051082,GO:0031072"
2165584	"GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0000166,GO:0017111,GO:0016887"
2165634	"GO:0003824,GO:0044237,GO:0050662"
2165649	"GO:0004672,GO:0005524,GO:0006468"
2165766	"GO:0000166,GO:0004812,GO:0005524,GO:0005737,GO:0006412,GO:0006418,GO:0004823,GO:0006429"
2165939	"GO:0008152,GO:0008415,GO:0004366,GO:0016287"
2165945	"GO:0000228"
2165962	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2166190	"GO:0005086,GO:0005622,GO:0032012"
2166205	"GO:0030246"
2166316	"GO:0005215,GO:0006857,GO:0016020"
2166371	"GO:0004366,GO:0016287"
2166373	"GO:0005515,GO:0008270"
2166406	"GO:0003824,GO:0008152"
2166423	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2166721	"GO:0008270"
2166746	"GO:0004674,GO:0005524,GO:0006468"
2166758	"GO:0005783,GO:0016021,GO:0016125,GO:0047750"
2166870	"GO:0051920"
2166934	"GO:0003677,GO:0008270"
2167123	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2167451	"GO:0000155,GO:0004673,GO:0007165,GO:0018106,GO:0005524,GO:0004740"
2167506	"GO:0005488"
2167541	"GO:0003824,GO:0006464,GO:0006512,GO:0008641"
2167601	"GO:0003677,GO:0003700,GO:0006355"
2167606	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2167607	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2167702	"GO:0009607,GO:0009966"
2167737	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2167746	"GO:0010181,GO:0016491,GO:0006118,GO:0050040"
2167813	"GO:0003723,GO:0004521,GO:0033897"
2167818	"GO:0004639,GO:0006164"
2167851	"GO:0005488,GO:0003677,GO:0006355"
2168601	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2168673	"GO:0008152,GO:0016627,GO:0006118,GO:0003997"
2168683	"GO:0005515"
2168684	"GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0000166,GO:0017111,GO:0016887"
2168958	"GO:0004341"
2169064	"GO:0016491,GO:0004665,GO:0006571"
2169069	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004691,GO:0005952"
2169079	"GO:0004674,GO:0006468,GO:0005524,GO:0004672"
2169087	"GO:0004164,GO:0017183,GO:0008152,GO:0008168"
2169112	"GO:0006066,GO:0016614,GO:0050660,GO:0047639"
2169187	"GO:0005524,GO:0016887,GO:0003777,GO:0007018,GO:0030286,GO:0000166,GO:0017111"
2169261	"GO:0006364,GO:0032040"
2169265	"GO:0005089,GO:0005622,GO:0035023"
2169399	"GO:0016787"
2169413	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2169484	"GO:0004671,GO:0006481,GO:0016021"
2169502	"GO:0003824,GO:0005488,GO:0008152,GO:0031177,GO:0009058,GO:0016788"
2169564	"GO:0004392,GO:0006788"
2169601	"GO:0005488"
2169794	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2169843	"GO:0004190,GO:0006508,GO:0004194,GO:0004196"
2169940	"GO:0006397,GO:0016891,GO:0004674,GO:0006468,GO:0005524,GO:0004672,GO:0004682"
2169986	"GO:0003676"
2170038	"GO:0005488,GO:0006886,GO:0005634,GO:0005737,GO:0006915,GO:0008262,GO:0008283,GO:0000059,GO:0005643,GO:0008565"
2170314	"GO:0005515"
2170416	"GO:0010181"
2170437	"GO:0005525,GO:0005622,GO:0007264"
2170444	"GO:0003676,GO:0005622,GO:0008270"
2170449	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2170655	"GO:0005634,GO:0042254,GO:0000166,GO:0017111,GO:0003924,GO:0005525"
2170847	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2170859	"GO:0006897,GO:0016020"
2170864	"GO:0003824,GO:0003676,GO:0008270"
2170910	"GO:0006464,GO:0003723,GO:0006396"
2171240	"GO:0005488"
2171405	"GO:0005737,GO:0016491,GO:0017000"
2171408	"GO:0016020"
2171413	"GO:0005488,GO:0005622,GO:0007165"
2171548	"GO:0000166,GO:0003723,GO:0004826,GO:0006412,GO:0005524,GO:0005737,GO:0006432,GO:0009328"
2171575	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2171622	"GO:0005488,GO:0016773"
2171711	"GO:0006118,GO:0009055,GO:0016651,GO:0051287,GO:0003954,GO:0008137"
2171756	"GO:0005509,GO:0005097,GO:0005622,GO:0032313"
2171798	"GO:0006508,GO:0008236"
2171931	"GO:0008270,GO:0005515"
2172095	"GO:0008237,GO:0008270"
2172111	"GO:0005524,GO:0006457,GO:0051082,GO:0005515,GO:0044267"
2172116	"GO:0008152,GO:0008168"
2172168	"GO:0003677,GO:0000786,GO:0005634,GO:0006334"
2172299	"GO:0004672,GO:0005524,GO:0006468"
2172333	"GO:0003993,GO:0016158"
2172714	"GO:0003677,GO:0005524,GO:0006270,GO:0008094"
2172851	"GO:0004197,GO:0006508,GO:0008423"
2172986	"GO:0008171"
2173066	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2173128	"GO:0005515"
2173428	"GO:0005488,GO:0003779,GO:0017048,GO:0030036"
2173435	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2173449	"GO:0004455,GO:0009082,GO:0050661,GO:0016491"
2173517	"GO:0004289,GO:0042802,GO:0043086,GO:0004262"
2173647	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2173700	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2174043	"GO:0000175,GO:0003723,GO:0006396,GO:0006865,GO:0015171,GO:0016020"
2174185	"GO:0004430"
2174376	"GO:0005488,GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565"
2174884	"GO:0009116,GO:0004044"
2175089	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2175090	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2175172	"GO:0047657"
2175178	"GO:0005488,GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565"
2175180	"GO:0003735,GO:0005840,GO:0006412,GO:0005622"
2175553	"GO:0006865,GO:0015171,GO:0016020"
2175882	"GO:0006364,GO:0032040"
2175887	"GO:0005525"
2175896	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2175898	"GO:0004618,GO:0006096"
2175914	"GO:0005488"
2175939	"GO:0019787,GO:0043687,GO:0051246"
2176048	"GO:0016020,GO:0030001,GO:0046873"
2176126	"GO:0003676,GO:0008270"
2176304	"GO:0005524,GO:0004140"
2176388	"GO:0003824,GO:0008152,GO:0047621"
2176396	"GO:0008270"
2176415	"GO:0004129,GO:0006118"
2176559	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2176588	"GO:0005488,GO:0005634,GO:0007067,GO:0030261"
2176964	"GO:0004497,GO:0006118,GO:0006725"
2177159	"GO:0004106,GO:0009073"
2177247	"GO:0003924,GO:0005525,GO:0008549"
2177365	"GO:0004301,GO:0033885"
2177603	"GO:0005524,GO:0016020,GO:0016820,GO:0006812,GO:0016021,GO:0016887,GO:0006810,GO:0015662,GO:0005388"
2177770	"GO:0005744,GO:0006886,GO:0015450"
2178160	"GO:0004674,GO:0006468,GO:0005524,GO:0000156,GO:0000160,GO:0006355,GO:0004672,GO:0004682"
2178312	"GO:0005622,GO:0008270,GO:0004040"
2178313	"GO:0005622,GO:0008270,GO:0003676,GO:0003700,GO:0005634,GO:0006355"
2178586	"GO:0004553,GO:0005975"
2178749	"GO:0005515,GO:0005524,GO:0005694,GO:0051276,GO:0006259"
2178885	"GO:0003677,GO:0000786,GO:0005634,GO:0006334"
2179225	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2179310	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2179311	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2179320	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2179486	"GO:0004601,GO:0006118"
2179488	"GO:0003824,GO:0005524,GO:0008152,GO:0004086,GO:0006807"
2179502	"GO:0005622,GO:0003677,GO:0003887,GO:0006260,GO:0003824,GO:0034061"
2179522	"GO:0005488"
2179599	"GO:0004871,GO:0007186,GO:0019001,GO:0007165"
2179606	"GO:0003824"
2179635	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2179744	"GO:0005525"
2179773	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2179893	"GO:0000166,GO:0017111,GO:0003777,GO:0007018,GO:0030286,GO:0005524,GO:0016887"
2180193	"GO:0003723,GO:0004525,GO:0006396"
2180293	"GO:0003676"
2180312	"GO:0006508,GO:0030693"
2180388	"GO:0003774,GO:0005524,GO:0016459,GO:0005515,GO:0051015"
2180599	"GO:0005634,GO:0008270,GO:0016568,GO:0018024"
2180600	"GO:0004563,GO:0016231"
2180611	"GO:0004221,GO:0006511"
2180695	"GO:0008152,GO:0008168,GO:0006779,GO:0004851"
2180751	"GO:0000162,GO:0004049,GO:0009058,GO:0016833,GO:0005950"
2180766	"GO:0003824,GO:0005524,GO:0008152,GO:0004086,GO:0006807"
2180911	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2181027	"GO:0006388,GO:0016772,GO:0000215"
2181114	"GO:0005524,GO:0016887,GO:0000166,GO:0017111"
2181148	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2181199	"GO:0047657"
2181205	"GO:0000166,GO:0004814,GO:0005524,GO:0005737,GO:0006412,GO:0006420,GO:0004812,GO:0006418"
2181230	"GO:0016884,GO:0004040"
2181329	"GO:0005524,GO:0006457,GO:0051082,GO:0005515,GO:0044267"
2181350	"GO:0008152,GO:0004409,GO:0009085,GO:0051539"
2181352	"GO:0008152,GO:0016491"
2181433	"GO:0006535,GO:0003824,GO:0008152,GO:0030170,GO:0004122"
2181721	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004709"
2181736	"GO:0003777,GO:0005524,GO:0005875,GO:0007018"
2181740	"GO:0045482"
2181780	"GO:0016614,GO:0050660,GO:0006066,GO:0047639"
2181839	"GO:0016787"
2181980	"GO:0006412,GO:0016884,GO:0016874"
2182196	"GO:0005509,GO:0016020"
2182450	"GO:0004842,GO:0005622,GO:0006464,GO:0006512"
2182508	"GO:0005643,GO:0006606"
2182511	"GO:0005515,GO:0006886,GO:0016192"
2182611	"GO:0004100"
2182615	"GO:0004001"
2182630	"GO:0004807,GO:0008152"
2182682	"GO:0008152,GO:0016491"
2182696	"GO:0003743,GO:0005525,GO:0005622,GO:0006413,GO:0003924"
2182763	"GO:0004578"
2182766	"GO:0005515"
2182791	"GO:0005515"
2182833	"GO:0004553,GO:0005975,GO:0004338"
2182947	"GO:0004414"
2182980	"GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565,GO:0005488"
2183021	"GO:0003676,GO:0016071,GO:0003723"
2183184	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2183204	"GO:0004414"
2183212	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2183610	"GO:0005515,GO:0016020,GO:0016192,GO:0005484,GO:0006886"
2183642	"GO:0004037,GO:0050385"
2183685	"GO:0008152,GO:0016491,GO:0004503"
2183733	"GO:0016810,GO:0016787,GO:0016812,GO:0004038"
2183734	"GO:0016810,GO:0004038"
2183776	"GO:0004672,GO:0005524,GO:0006468"
2183778	"GO:0003676"
2183851	"GO:0006508,GO:0008234"
2183871	"GO:0003676,GO:0005622,GO:0008270"
2183918	"GO:0003677"
2183993	"GO:0003676,GO:0005622,GO:0008270"
2184017	"GO:0003677"
2184027	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2184030	"GO:0005525,GO:0007264,GO:0015031,GO:0005622"
2184070	"GO:0018658"
2184098	"GO:0005488"
2184151	"GO:0003676"
2184174	"GO:0004713,GO:0005524,GO:0006468,GO:0004672,GO:0004682"
2184184	"GO:0004601,GO:0006118"
2184204	"GO:0008270,GO:0005634"
2184205	"GO:0005488"
2184285	"GO:0004682"
2184345	"GO:0003676,GO:0005622,GO:0008270"
2184377	"GO:0003676,GO:0003677,GO:0015074"
2184380	"GO:0003676,GO:0003677,GO:0015074"
2184473	"GO:0003676,GO:0005622,GO:0008270"
2184533	"GO:0006508,GO:0008234"
2184592	"GO:0016804"
2184598	"GO:0004194,GO:0006508,GO:0004192,GO:0004196"
2184599	"GO:0003676,GO:0005622,GO:0008270"
2184648	"GO:0003723"
2184651	"GO:0003910,GO:0005524,GO:0006260,GO:0006281,GO:0006310,GO:0003677,GO:0005622"
2184660	"GO:0004135,GO:0005978,GO:0003824,GO:0004134"
2184685	"GO:0004370,GO:0006072,GO:0004571,GO:0005509,GO:0016020"
2184698	"GO:0005488,GO:0008483,GO:0030170,GO:0004842,GO:0005622,GO:0006464,GO:0006512,GO:0008270"
2184711	"GO:0000175,GO:0003723,GO:0006396"
2184717	"GO:0008113,GO:0033743"
2184770	"GO:0006812,GO:0008324,GO:0016020"
2184818	"GO:0005743,GO:0008565,GO:0015031"
2184827	"GO:0003910,GO:0005524,GO:0006260,GO:0006281,GO:0006310,GO:0003677"
2184854	"GO:0019211"
2184862	"GO:0005622,GO:0008270,GO:0003676,GO:0004846,GO:0006144,GO:0003700,GO:0005634,GO:0006355"
2184878	"GO:0008270"
2184945	"GO:0003677"
2185028	"GO:0005215,GO:0006810,GO:0016020"
2185098	"GO:0016791"
2185155	"GO:0005622,GO:0008270,GO:0003676"
2185180	"GO:0005634,GO:0006281,GO:0008270,GO:0045449,GO:0003702"
2185218	"GO:0004037,GO:0050385"
2185240	"GO:0006508,GO:0008234"
2185289	"GO:0005515"
2185362	"GO:0004601,GO:0006118,GO:0006979,GO:0020037"
2185377	"GO:0004671,GO:0006481,GO:0016021"
2185408	"GO:0003676,GO:0005622,GO:0008270"
2185443	"GO:0003676,GO:0005622,GO:0008270"
2185464	"GO:0004672,GO:0005524,GO:0006468"
2185516	"GO:0006950,GO:0016021"
2185536	"GO:0003676,GO:0005622,GO:0008270"
2185568	"GO:0005506,GO:0006118,GO:0016021,GO:0016491,GO:0050660"
2185569	"GO:0005375,GO:0006825,GO:0016021"
2185591	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2185618	"GO:0004932,GO:0007186,GO:0016021"
2185623	"GO:0004100"
2185635	"GO:0003676,GO:0005622,GO:0008270"
2185654	"GO:0005622,GO:0008270,GO:0003676"
2185668	"GO:0003676,GO:0005622,GO:0008270"
2185703	"GO:0003676,GO:0005622,GO:0008270"
2185742	"GO:0051920"
2185752	"GO:0008299,GO:0004161,GO:0004337"
2185793	"GO:0004674,GO:0006468,GO:0005524,GO:0004672,GO:0004682"
2185876	"GO:0009058,GO:0016788,GO:0003824,GO:0008152"
2185877	"GO:0009058,GO:0016788,GO:0003824,GO:0008152"
2185883	"GO:0016888"
2185885	"GO:0006808,GO:0016564"
2185906	"GO:0005089,GO:0005622,GO:0035023"
2185915	"GO:0003824,GO:0016020"
2185943	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2185984	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2186018	"GO:0005525"
2186242	"GO:0008152,GO:0003994"
2186474	"GO:0005215,GO:0006810,GO:0016020"
2186522	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2186585	"GO:0044262,GO:0046912,GO:0004108"
2186686	"GO:0005488"
2186696	"GO:0005215,GO:0006810,GO:0016021,GO:0005351,GO:0008643,GO:0016020"
2186705	"GO:0004100"
2186724	"GO:0004497,GO:0006118,GO:0006725,GO:0018658"
2186730	"GO:0005525,GO:0007264,GO:0015031,GO:0005622,GO:0003824,GO:0008152,GO:0004467,GO:0015645,GO:0031955,GO:0031956,GO:0031957"
2186738	"GO:0003676,GO:0005622,GO:0008270"
2186855	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2186897	"GO:0003676,GO:0003677,GO:0015074"
2187093	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2187181	"GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0015934,GO:0003723"
2187189	"GO:0003677,GO:0005634,GO:0006350,GO:0008270"
2187211	"GO:0004742,GO:0006090,GO:0045254,GO:0005515,GO:0008152,GO:0008415,GO:0006508,GO:0008450,GO:0009351,GO:0030523"
2187249	"GO:0006350"
2187300	"GO:0008152,GO:0008415"
2187309	"GO:0008152,GO:0003994,GO:0006099,GO:0051539,GO:0008202"
2187348	"GO:0004076,GO:0009102,GO:0051536,GO:0003824"
2187364	"GO:0004518,GO:0006281"
2187366	"GO:0004682"
2187384	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004682"
2187424	"GO:0008171"
2187441	"GO:0005506,GO:0006118,GO:0016021,GO:0016491,GO:0050660"
2187446	"GO:0005524,GO:0000166,GO:0017111"
2187527	"GO:0004100"
2187785	"GO:0015986,GO:0016021,GO:0016469,GO:0046933,GO:0016020,GO:0046961"
2187895	"GO:0005789,GO:0006506,GO:0016021"
2187905	"GO:0005215,GO:0006810,GO:0016020"
2187929	"GO:0016787,GO:0008892"
2187975	"GO:0006397"
2187988	"GO:0003896,GO:0006269"
2188001	"GO:0006808,GO:0016564"
2188005	"GO:0006397,GO:0016788,GO:0016787"
2188027	"GO:0004497,GO:0005506,GO:0006118,GO:0020037,GO:0008398"
2188061	"GO:0008270"
2188090	"GO:0004682"
2188111	"GO:0006118,GO:0016491,GO:0030151,GO:0015103,GO:0015698,GO:0016021,GO:0020037,GO:0046914,GO:0009703,GO:0050463,GO:0050464"
2188115	"GO:0005515,GO:0016020,GO:0048193,GO:0016192"
2188126	"GO:0004713,GO:0005524,GO:0006468,GO:0005525,GO:0004672,GO:0004682"
2188325	"GO:0005525,GO:0003924"
2188473	"GO:0006508,GO:0008234"
2188497	"GO:0006508,GO:0008234"
2188690	"GO:0005488"
2188745	"GO:0003676"
2188771	"GO:0016071,GO:0030529,GO:0000166,GO:0004812,GO:0005524,GO:0005737,GO:0006412,GO:0006418,GO:0004816,GO:0006421,GO:0003676,GO:0004553,GO:0005975,GO:0004557"
2188786	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2188850	"GO:0003735,GO:0005840,GO:0006412,GO:0005622"
2188867	"GO:0005524,GO:0000166,GO:0017111"
2188887	"GO:0003700,GO:0005634,GO:0006355,GO:0043565"
2188934	"GO:0008440,GO:0050517"
2188955	"GO:0005337,GO:0006810,GO:0016020"
2188968	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2188991	"GO:0003934,GO:0005737,GO:0019438"
2189004	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2189034	"GO:0047816"
2189041	"GO:0004808,GO:0005737,GO:0008033"
2189092	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2189106	"GO:0003676,GO:0005622,GO:0008270"
2189112	"GO:0016831,GO:0019752,GO:0030170,GO:0004058"
2189147	"GO:0003677,GO:0004519,GO:0005622,GO:0006281,GO:0003906"
2189158	"GO:0004672,GO:0005524,GO:0006468"
2189180	"GO:0006808,GO:0016564"
2189197	"GO:0005216,GO:0006811,GO:0016020"
2189255	"GO:0003723,GO:0005622,GO:0004525,GO:0006396"
2189257	"GO:0003677,GO:0000786,GO:0005634,GO:0006334"
2189263	"GO:0005507,GO:0055070"
2189313	"GO:0004129,GO:0005740,GO:0006118"
2189334	"GO:0005506,GO:0006118,GO:0016021,GO:0016491,GO:0050660,GO:0003676,GO:0005524,GO:0008026,GO:0005634,GO:0030528,GO:0045449,GO:0006310,GO:0004386"
2189587	"GO:0004768,GO:0005783,GO:0006633,GO:0016020,GO:0016491,GO:0005506,GO:0020037,GO:0046914"
2189615	"GO:0009058,GO:0017176"
2189665	"GO:0005524,GO:0016887"
2189905	"GO:0003676"
2189940	"GO:0008800,GO:0030655,GO:0046677"
2189950	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2189954	"GO:0005622,GO:0008270,GO:0003676"
2189965	"GO:0005515,GO:0006461,GO:0006886,GO:0008565,GO:0016192,GO:0030117,GO:0005198,GO:0030126"
2189978	"GO:0006508,GO:0008234"
2190018	"GO:0005507,GO:0008131,GO:0009308,GO:0048038"
2190020	"GO:0004674,GO:0005524,GO:0006468,GO:0004672,GO:0004682"
2190070	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005742,GO:0006605,GO:0006886"
2190089	"GO:0005515,GO:0003755,GO:0006457,GO:0003676,GO:0004600,GO:0030051,GO:0042027"
2190116	"GO:0006777"
2190129	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2190139	"GO:0005488"
2190200	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2190204	"GO:0019211"
2190206	"GO:0008152,GO:0016491,GO:0032115"
2190239	"GO:0003676,GO:0003677,GO:0015074"
2190442	"GO:0004659,GO:0016021"
2190488	"GO:0003700,GO:0005634,GO:0006355,GO:0008270,GO:0043565"
2190504	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2190522	"GO:0004672,GO:0005524,GO:0006468"
2190546	"GO:0016787"
2190562	"GO:0006508,GO:0008234"
2190588	"GO:0006508,GO:0008234"
2190596	"GO:0005506,GO:0006118,GO:0016021,GO:0016491,GO:0050660"
2190622	"GO:0004674,GO:0005524,GO:0006468"
2190661	"GO:0008152"
2190664	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2190684	"GO:0006520,GO:0030170,GO:0003961,GO:0004124"
2190756	"GO:0006520,GO:0016829"
2190762	"GO:0004045"
2190826	"GO:0005524,GO:0005737,GO:0006412,GO:0016876,GO:0043039,GO:0003676,GO:0004813,GO:0006419"
2190839	"GO:0008537,GO:0008538"
2190873	"GO:0004497,GO:0006118,GO:0006725,GO:0018658"
2190874	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2190932	"GO:0016616,GO:0048037,GO:0047964"
2190982	"GO:0010181,GO:0016491,GO:0006118"
2190985	"GO:0004221,GO:0006511,GO:0006464"
2191010	"GO:0003824,GO:0008270,GO:0016787"
2191034	"GO:0003677,GO:0003899,GO:0005634,GO:0006350"
2191044	"GO:0004523"
2191111	"GO:0003779"
2191122	"GO:0003676,GO:0005622,GO:0008270"
2191125	"GO:0003824,GO:0008152"
2191135	"GO:0030246,GO:0004339,GO:0005976,GO:0003824,GO:0000272,GO:0005975"
2191136	"GO:0003676"
2191154	"GO:0004190,GO:0006508,GO:0004194,GO:0004192,GO:0004193,GO:0004196"
2191183	"GO:0005507,GO:0016491"
2191245	"GO:0003676,GO:0004386,GO:0005524"
2191310	"GO:0003676,GO:0005622,GO:0008270"
2191326	"GO:0004674,GO:0005524,GO:0006468"
2191385	"GO:0003676,GO:0005622,GO:0008270"
2191480	"GO:0004672,GO:0005524,GO:0006468"
2191484	"GO:0005525"
2191594	"GO:0008270,GO:0005515,GO:0003676"
2191604	"GO:0000166,GO:0004828,GO:0005524,GO:0005737,GO:0006412,GO:0006434,GO:0004812,GO:0006418"
2191650	"GO:0003824,GO:0044237,GO:0050662,GO:0008446"
2191676	"GO:0004100"
2191678	"GO:0009058,GO:0016769,GO:0030170,GO:0008152,GO:0016740,GO:0004758,GO:0017059"
2191680	"GO:0016787,GO:0046983,GO:0009058,GO:0016769,GO:0030170,GO:0006508,GO:0008237,GO:0008152,GO:0016740,GO:0004758,GO:0017059"
2191683	"GO:0003676,GO:0004386,GO:0005524,GO:0003677"
2191687	"GO:0006810,GO:0005515,GO:0006461,GO:0006886,GO:0008565,GO:0016192,GO:0030131"
2191902	"GO:0000166,GO:0004812,GO:0005524,GO:0005737,GO:0006412,GO:0016413,GO:0004818,GO:0006424,GO:0006418,GO:0009332"
2192000	"GO:0008152,GO:0016787"
2192015	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
